N_EXPEDIENT,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,TIPUS_CARRER,CARRER,TIPUS_NUM,NUM1,LLETRA1,NUM2,LLETRA2,BLOC,PORTAL,ESCALA,PIS,PORTA
02-2010-0308,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SANT ANTONI MARIA CLARET,2,186,,,,,,,2,3
02-2010-0311,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,ARAGO,1,423,,,,,,,PR,B
02-2010-0340,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,221,,,,,,E,01,1
02-2010-0418,02,L'EIXAMPLE,10,Sant Antoni,Carrer,TAMARIT,2,162,,,,,,,01,1
02-2010-0449,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PROVENÇA,1,433,,,,,,,01,
02-2010-0477,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,VALENCIA,2,32,,,,,,,5,4
02-2010-0485,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,VALENCIA,2,32,,,,,,,4,4
02-2010-0561,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,2,108,,,,,,,06,2
02-2010-0725,02,L'EIXAMPLE,10,Sant Antoni,Carrer,SEPULVEDA,1,125,,,,,,,05,2A
02-2010-0734,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,LEPANT,2,220,,,,,,,03,2
02-2010-0735,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,VALENCIA,1,423,,,,,,,01,2
02-2010-0742,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PROVENÇA,1,433,,,,,,,04,3
02-2010-0804,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,VALENCIA,2,168,,170,,,,,02,3
02-2010-0888,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,VALENCIA,1,347,,,,,,,04,3
02-2010-0897,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,SICILIA,1,159,,,,,,,04,4
02-2010-0913,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,1,69,,,,,,,PR,C
02-2010-0931,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,1,69,,,,,,,05,B
02-2010-0944,02,L'EIXAMPLE,06,la Sagrada Família,Plaça,SAGRADA FAMILIA,2,16,,,,,,,03,2
02-2010-0970,02,L'EIXAMPLE,10,Sant Antoni,Avinguda,PARAL.LEL,2,158,B,,,,,,05,3
02-2010-1009,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SICILIA,1,255,,,,,,,02,4
02-2010-1026,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SICILIA,1,255,,,,,,,05,3
02-2010-1095,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,VALENCIA,2,70,,,,,,,06,3
02-2010-1113,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PADILLA,2,304,,,,,,,EN,1
02-2010-1218,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,VALENCIA,1,469,,,,,,,06,2
02-2010-1242,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,ARAGO,1,367,,,,,,,01,2
02-2010-1269,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,ARAGO,1,367,,,,,,,2,1
02-2010-1296,02,L'EIXAMPLE,10,Sant Antoni,Carrer,TAMARIT,1,89,,,,,,,AT,
02-2010-1321,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,2,64,,,,,,,PR,3
02-2010-1325,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,2,64,,,,,,,1,1
02-2010-1330,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,2,64,,,,,,,4,2
02-2010-1355,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,1,99,,,,,,,04,B
02-2010-1404,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,ARAGO,1,155,,,,,,,2,C
02-2011-0021,02,L'EIXAMPLE,10,Sant Antoni,Carrer,CALABRIA,2,10,,12,,,,,5,4
02-2011-0197,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,1,79,,,,,,,2,1
02-2011-0301,02,L'EIXAMPLE,10,Sant Antoni,Gran Via,CORTS CATALANES,2,454,,,,,,,5,2
02-2011-0323,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,1,83,,,,,,,04,4
02-2011-0488,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Ronda,UNIVERSITAT,1,11,,,,,,,PR,2B
02-2011-0491,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Ronda,UNIVERSITAT,1,11,,,,,,,3,1A
02-2011-0493,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Ronda,UNIVERSITAT,1,11,,,,,,,3,2A
02-2011-0506,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,ARAGO,1,423,,,,,,,BJ,
02-2011-0547,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,GIRONA,2,110,,,,,,,02,1
02-2011-0550,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,GIRONA,2,110,,,,,,,03,1
02-2011-0555,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,GIRONA,2,110,,,,,,,04,3
02-2011-0652,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,2,52,,,,,,,SA,3
02-2011-0711,02,L'EIXAMPLE,10,Sant Antoni,Ronda,SANT PAU,1,29,,,,,,,SA,2
02-2011-0714,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,NAPOLS,1,177,,,,,,,PR,2
02-2011-0894,02,L'EIXAMPLE,10,Sant Antoni,Carrer,COMTE BORRELL,1,73,,,,,,B,02,1
02-2011-0992,02,L'EIXAMPLE,10,Sant Antoni,Carrer,VILLARROEL,2,28,,,,,,D,2,4
02-2011-1004,02,L'EIXAMPLE,10,Sant Antoni,Carrer,VILLARROEL,2,28,,,,,,E,1,2
02-2011-1030,02,L'EIXAMPLE,10,Sant Antoni,Carrer,VILLARROEL,2,28,,,,,,E,4,1
02-2011-1180,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,COMTE D'URGELL,1,109,,,,,,,02,2
02-2011-1281,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,VALENCIA,1,261,,,,,,,PR,1
02-2011-1342,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,COMTE BORRELL,2,134,,140,,,,,02,2
02-2012-0074,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Ronda,SANT PERE,1,3,,,,,,,03,2
02-2012-0259,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,ROCAFORT,1,129,,,,,,,05,1
02-2012-0289,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Avinguda,ROMA,2,78,,,,,,,05,1
02-2012-0306,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,ENTENÇA,2,140,,,,,,,4,2
02-2012-0357,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Ronda,UNIVERSITAT,1,13,,,,,,,PR,1
02-2012-0399,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CASANOVA,2,78,,,,,,,06,1
02-2012-0462,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,ROSSELLO,2,380,,382,,,,,02,6
02-2012-0463,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,ROSSELLO,2,380,,382,,,,,02,7
02-2012-0492,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,AUSIAS MARC,2,146,,,,,,,02,3
02-2012-0494,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,CARTAGENA,2,242,,,,,,,01,
02-2012-0509,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,ROSSELLO,2,380,,382,,,,,04,5
02-2012-0513,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,ROCAFORT,1,159,,,,,,,04,2
02-2012-0535,02,L'EIXAMPLE,10,Sant Antoni,Ronda,SANT PAU,1,1,,,,,,,05,1
02-2012-0603,02,L'EIXAMPLE,10,Sant Antoni,Carrer,MARQUES DE CAMPO SAGRADO,1,7,,,,,,,01,1
02-2012-0606,02,L'EIXAMPLE,10,Sant Antoni,Gran Via,CORTS CATALANES,2,476,,,,,,,03,1
02-2012-0612,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Ronda,UNIVERSITAT,2,6,,,,,,,02,2
02-2012-0613,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,MUNTANER,2,32,,,,,,,04,
02-2012-0616,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,PROVENÇA,1,131,,,,,,,PR,3
02-2012-0651,02,L'EIXAMPLE,10,Sant Antoni,Carrer,SEPULVEDA,1,23,,,,,,,06,2
02-2012-0655,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SICILIA,2,322,,,,,,,PR,2
02-2012-0657,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SICILIA,2,322,,,,,,,01,2
02-2012-0677,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,PROVENÇA,2,282,,284,,,,,03,4
02-2012-0705,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Gran Via,CORTS CATALANES,1,421,,,,,,,PR,1
02-2012-0720,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,203,,,,,,,01,1
02-2012-0765,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,BRUC,1,55,,,,,,B,03,1
02-2012-0786,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,ARIBAU,2,46,,,,,,,02,1
02-2012-0829,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Rambla,CATALUNYA,1,67,,,,,,,02,1B
02-2012-0835,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,1,3,,,,,,,02,4
02-2012-0839,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Rambla,CATALUNYA,2,10,,,,,,,2,1
02-2012-0851,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,MALLORCA,2,492,,,,,,,6,3
02-2012-0871,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,ROGER DE FLOR,2,70,,,,,,,02,
02-2012-0923,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,CONSELL DE CENT,2,478,,,,,,,05,
02-2012-0944,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CASANOVA,2,212,,,,,,,01,2
02-2012-0953,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,CONSELL DE CENT,2,368,,,,,,,PR,1B
02-2012-0959,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,MALLORCA,2,436,B,,,,,,PR,3
02-2012-1004,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,SICILIA,1,109,,,,,,,04,A
02-2012-1005,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,SICILIA,1,109,,,,,,,4,B
02-2012-1013,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,VALENCIA,1,95,,,,,,B,PR,1
02-2012-1018,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,SANT JOAN,1,87,,,,,,,PR,1
02-2012-1023,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,BALMES,1,77,,,,,,,AT,
02-2012-1029,02,L'EIXAMPLE,10,Sant Antoni,Carrer,SEPULVEDA,1,179,,,,,,,01,2
02-2012-1040,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,PAU CLARIS,2,178,,,,,,,04,2
02-2012-1048,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SARDENYA,2,302,,,,,,,PR,1
02-2012-1084,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Gran Via,CORTS CATALANES,2,638,,,,,,,PR,1
02-2012-1086,02,L'EIXAMPLE,06,la Sagrada Família,Avinguda,GAUDI,2,8,,,,,,,PR,1B
02-2012-1087,02,L'EIXAMPLE,06,la Sagrada Família,Avinguda,GAUDI,2,8,,,,,,,PR,2B
02-2012-1112,02,L'EIXAMPLE,06,la Sagrada Família,Avinguda,GAUDI,2,2,,,,,,,06,4
02-2012-1114,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,VALENCIA,2,290,,,,,,,01,3
02-2012-1123,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,VALENCIA,2,290,,,,,,,03,3
02-2012-1126,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,VALENCIA,2,290,,,,,,,03,1
02-2012-1144,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,207,,,,,,,01,1
02-2012-1156,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,207,,,,,,,01,4
02-2012-1157,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,207,,,,,,,02,2
02-2012-1165,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,LEPANT,1,325,,,,,,,08,3
02-2012-1168,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,207,,,,,,,03,2
02-2012-1189,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,207,,,,,,,05,5
02-2012-1190,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CONSELL DE CENT,1,207,,,,,,,04,5
02-2012-1202,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,NAPOLS,2,166,,,,,,,5,2
02-2012-1227,02,L'EIXAMPLE,10,Sant Antoni,Carrer,VILADOMAT,2,100,,,,,,,PR,1
02-2012-1267,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,VALENCIA,1,437,,,,,,,03,1
02-2012-1299,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,GIRONA,2,80,,,,,,,3,3
02-2012-1331,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,VALENCIA,2,318,,,,,,,04,2
02-2012-1350,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PADILLA,1,241,,,,,,,4,1
02-2012-1371,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,INDUSTRIA,1,105,,,,,,,SA,1
02-2012-1376,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,VILADOMAT,1,211,,,,,,,03,2
02-2012-1398,02,L'EIXAMPLE,10,Sant Antoni,Carrer,COMTE D'URGELL,2,22,,,,,,,04,2
02-2012-1399,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,MALLORCA,2,266,,,,,,,02,1
02-2012-1402,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,ARIBAU,1,45,,,,,,,01,1
02-2012-1404,02,L'EIXAMPLE,06,la Sagrada Família,Passatge,SIMO,1,3,,,,,,,1,1
02-2012-1406,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Avinguda,DIAGONAL,1,377,,,,,,,01,
02-2012-1416,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,ARAGO,2,130,,,,,,,02,2
02-2012-1430,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Avinguda,DIAGONAL,1,377,,,,,,,02,
02-2012-1432,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,ARAGO,1,207,,,,,,,02,1
02-2012-1437,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,PROVENÇA,1,183,,,,,,,3,3
02-2012-1448,02,L'EIXAMPLE,10,Sant Antoni,Carrer,SEPULVEDA,1,169,,,,,,,2,1
02-2012-1449,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,CALABRIA,1,199,,,,,,,PR,1
02-2012-1452,02,L'EIXAMPLE,05,el Fort Pienc,Avinguda,DIAGONAL,1,245,,,,,,,PR,2
02-2012-1458,02,L'EIXAMPLE,05,el Fort Pienc,Gran Via,CORTS CATALANES,2,794,,,,,,,7,2
02-2012-1477,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Rambla,CATALUNYA,2,52,,,,,,,05,5
02-2012-1485,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,AUSIAS MARC,1,125,,,,,,,05,2
02-2012-1497,02,L'EIXAMPLE,10,Sant Antoni,Carrer,MUNTANER,1,7,,,,,,,PR,2B
02-2012-1498,02,L'EIXAMPLE,10,Sant Antoni,Carrer,SEPULVEDA,1,181,,,,,,,PR,1A
02-2012-1553,02,L'EIXAMPLE,10,Sant Antoni,Carrer,PARLAMENT,1,35,,,,,,,02,2
02-2012-1561,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,SANT ANTONI MARIA CLARET,2,234,,,,,,,05,1
02-2012-1573,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PADILLA,1,219,,,,,,,04,1
02-2012-1598,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Gran Via,CORTS CATALANES,1,555,,,,,,,02,
02-2012-1616,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,MALLORCA,2,344,,,,,,,EN,2
02-2012-1633,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Rambla,CATALUNYA,2,106,,,,,,,03,4
02-2012-1639,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,PARIS,2,202,,,,,,,PR,2
02-2012-1652,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,ROGER DE FLOR,2,148,,,,,,B,02,1
02-2012-1660,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PADILLA,2,216,,,,,,,2,4
02-2012-1684,02,L'EIXAMPLE,10,Sant Antoni,Ronda,SANT PAU,1,1,,,,,,,05,2
02-2012-1712,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,GRACIA,2,44,,,,,,,6,D
02-2012-1725,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CASANOVA,2,96,,,,,,,5,2
02-2012-1728,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CASANOVA,2,96,,,,,,,4,1
02-2012-1729,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,CASANOVA,2,96,,,,,,,3,1
02-2012-1748,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,DOS DE MAIG,1,225,,,,,,,02,2
02-2012-1749,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,ROSSELLO,1,449,,,,,,,03,2
02-2012-1763,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,MALLORCA,1,215,,,,,,,02,3
02-2012-1787,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,BALMES,1,119,,,,,,,02,3
02-2012-1815,02,L'EIXAMPLE,09,la Nova Esquerra de l'Eixample,Carrer,ARAGO,2,92,,,,,,,EN,5
02-2012-1829,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,PROVENÇA,1,175,,,,,,,05,3
02-2012-1850,02,L'EIXAMPLE,06,la Sagrada Família,Avinguda,GAUDI,2,14,,,,,,,PR,2
02-2012-1851,02,L'EIXAMPLE,06,la Sagrada Família,Avinguda,GAUDI,2,14,,,,,,,01,2
02-2012-1853,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,MALLORCA,2,434,,,,,,,PR,2
02-2012-1862,02,L'EIXAMPLE,05,el Fort Pienc,Carrer,ALI BEI,1,57,,,,,,,03,4
02-2012-1881,02,L'EIXAMPLE,10,Sant Antoni,Carrer,COMTE BORRELL,2,42,,,,,,,01,2
02-2012-1898,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,ROSSELLO,2,328,,,,,,,01,2
02-2012-1932,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,BALMES,2,66,,,,,,,6,2
02-2012-1942,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Passeig,SANT JOAN,1,51,,,,,,,04,
02-2012-1965,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,DIPUTACIO,1,317,,,,,,,AT,
02-2012-1999,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,ROSSELLO,2,328,,,,,,,05,1
02-2012-2022,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,PROVENÇA,1,493,,,,,,,EN,4
02-2012-2028,02,L'EIXAMPLE,06,la Sagrada Família,Carrer,NAPOLS,2,258,,,,,,,01,3
02-2013-0007,02,L'EIXAMPLE,10,Sant Antoni,Carrer,SEPULVEDA,1,41,,,,,,,05,1
02-2013-0011,02,L'EIXAMPLE,08,l'Antiga Esquerra de l'Eixample,Carrer,PROVENÇA,1,131,,133,,,,,01,3
02-2013-0020,02,L'EIXAMPLE,07,la Dreta de l'Eixample,Carrer,GIRONA,2,36,,,,,,,04,01
